"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2019-09-28","87.3",-1.45669824181299,6.96601669854396,"Justin Verlander",665120,434378,"null","ball",,,,,14,"null","R","L","R","LAA","HOU","B","null","null",0,2,2019,0.430375001674553,0.692094549930672,0.318168396362294,1.23928439316817,"null","null",607345,1,4,"Bot","null","null",,,"455139",,"190929_020602",3.3615418124055,-126.767554046068,-8.89699343339574,3.89443823681152,24.5296758774019,-23.381364811978,3.51,1.64,"null","null","null",86.3,"2501",5.6,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.8566748446452,"null","null","null","null","null","null","null",29,"3","Slider",3,0,3,0,0,3,3,0,"Infield shift","Standard"
"SL","2019-09-28","87.8",-1.56031802756743,6.93943467651765,"Justin Verlander",665120,434378,"null","called_strike",,,,,5,"null","R","L","R","LAA","HOU","S","null","null",0,1,2019,0.392237722993554,0.846897861825685,-0.0799826649831824,2.50907726623931,"null","null",607345,1,4,"Bot","null","null",,,"455139",,"190929_020538",2.76216837747317,-127.751295952264,-6.31626956676396,3.73277103705087,23.3793382798739,-22.0858124873428,3.38,1.65,"null","null","null",87.3,"2541",5.7,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.7614458012184,"null","null","null","null","null","null","null",29,"2","Slider",3,0,3,0,0,3,3,0,"Infield shift","Standard"
"CU","2019-09-28","80.3",-1.80281870117729,6.85180078613302,"Justin Verlander",665120,434378,"null","called_strike",,,,,6,"null","R","L","R","LAA","HOU","S","null","null",0,0,2019,0.41066276428971,-0.65860847919479,0.508029697793859,2.50896249173195,"null","null",607345,1,4,"Bot","null","null",,,"455139",,"190929_020515",4.25207844820872,-116.613738569162,-1.68580402245721,2.7394013073814,22.1600874998936,-37.8415552839472,3.38,1.7,"null","null","null",78,"2903",4.8,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",55.7218687195459,"null","null","null","null","null","null","null",29,"1","Curveball",3,0,3,0,0,3,3,0,"Infield shift","Standard"
"SL","2019-09-28","88.5",-1.49588202865088,6.96163214217099,"Justin Verlander",607345,434378,"single","hit_into_play_no_out",,,,,14,"Kevan Smith singles on a fly ball to right fielder George Springer.  ","R","R","R","LAA","HOU","X",9,"fly_ball",0,1,2019,0.304211541092866,0.832911399440125,1.24854975688336,2.30641639220356,"null","null","null",1,4,"Bot","167.04","124.03",,,"455139",,"190929_020436",5.99511247115166,-128.661522495057,-6.92204857936834,2.17636812454478,24.3788112801899,-22.0248604191527,3.4,1.58,"207","64.6","33.4",87.6,"2532",5.6,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.8996687999489,"0.792","0.724","0.90",1,1,0,4,28,"2","Slider",3,0,3,0,0,3,3,0,"Standard","Standard"
"CU","2019-09-28","80.5",-1.71856871569844,6.98166864057432,"Justin Verlander",607345,434378,"null","called_strike",,,,,8,"null","R","R","R","LAA","HOU","S","null","null",0,0,2019,0.354237721621319,-0.6604412382787,0.192301296824315,2.11350686838972,"null","null","null",1,4,"Bot","null","null",,,"455139",,"190929_020415",3.48859174558433,-116.864480594031,-2.87611406328908,2.42104234231912,21.2973890322643,-37.6472243954576,3.35,1.57,"null","null","null",77.9,"2821",4.5,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",55.971239706484,"null","null","null","null","null","null","null",28,"1","Curveball",3,0,3,0,0,3,3,0,"Standard","Standard"
"FF","2019-09-28","93.7",-1.54791745188846,7.03994290253564,"Justin Verlander",592743,434378,"home_run","hit_into_play_score",,,,,12,"Andrelton Simmons homers (7) on a fly ball to left center field.   Kole Calhoun scores.  ","R","R","R","LAA","HOU","X","null","fly_ball",0,0,2019,-0.564428797615798,1.79221900380066,0.398121213634574,4.04281394487596,"null","null",594777,1,4,"Bot","93.93","38.44",,,"455139",,"190929_020323",6.17198381625277,-136.183588395399,-5.79285200395795,-8.24005280146898,30.2340982218834,-9.3230488331343,3.45,1.65,"402","102.2","23.4",92.6,"2610",5.7,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.7587503514514,"0.798","1.327","2.00",1,0,3,6,27,"1","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"SL","2019-09-28","88.5",-1.41499668931778,6.90725206181986,"Justin Verlander",594777,434378,"strikeout","swinging_strike",,,,,14,"Kole Calhoun strikes out swinging.   Kole Calhoun to 1st.  Wild pitch by pitcher Justin Verlander.  ","R","L","R","LAA","HOU","S","null","null",2,2,2019,0.353049718709785,0.632442486060435,1.50299821128889,0.425790387530172,"null","null","null",1,4,"Bot","null","null",,,"455139",,"190929_020143",6.29540177988556,-128.317044678676,-10.8446398847353,2.62335917410138,24.3563843698957,-23.5093974850334,3.06,1.49,"null","null","null",87.3,"null",5.6,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.9308465441509,"null","null","0.00",1,0,0,"null",26,"5","Slider",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"CH","2019-09-28","86.4",-1.8351783624623,6.75889889834531,"Justin Verlander",594777,434378,"null","called_strike",,,,,1,"null","R","L","R","LAA","HOU","S","null","null",2,1,2019,-1.31467352531368,0.940493127766589,-0.281902470509321,2.88141355020143,"null","null","null",1,4,"Bot","null","null",,,"455139",,"190929_020118",6.21752456172528,-125.460113861494,-4.81435694775651,-14.8040330586527,24.5499875664391,-21.7536278535385,3.06,1.55,"null","null","null",85.4,"1979",5.7,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.8369649472689,"null","null","null","null","null","null","null",26,"4","Changeup",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2019-09-28","94.7",-1.486126931267,6.98614976493249,"Justin Verlander",594777,434378,"null","swinging_strike",,,,,2,"null","R","L","R","LAA","HOU","S","null","null",2,0,2019,-0.845525789788831,1.53026666887465,-0.271218396017537,2.97894084809031,"null","null","null",1,4,"Bot","null","null",,,"455139",,"190929_020056",4.94545229265398,-137.460645552792,-7.98451459073187,-11.5808064540721,30.7475013914485,-11.6806125638162,3.06,1.49,"null","null","null",93.4,"2575",5.7,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.7918181873612,"null","null","null","null","null","null","null",26,"3","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"CH","2019-09-28","87.2",-1.72989026245544,6.87067464200156,"Justin Verlander",594777,434378,"null","ball",,,,,14,"null","R","L","R","LAA","HOU","B","null","null",1,0,2019,-1.51448114421431,0.879603108604054,0.509012956296863,1.26483757056438,"null","null","null",1,4,"Bot","null","null",,,"455139",,"190929_020013",8.2766441785257,-126.418870663819,-8.91771471485647,-17.5107185887502,24.6423864103695,-21.4424136286385,3.06,1.51,"null","null","null",86,"2084",5.6,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.8514393041735,"null","null","null","null","null","null","null",26,"2","Changeup",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"CU","2019-09-28","79.8",-1.70109011675979,6.91541890067755,"Justin Verlander",594777,434378,"null","ball",,,,,11,"null","R","L","R","LAA","HOU","B","null","null",0,0,2019,0.830138260092574,-0.689853193200992,-0.100038673254967,5.71727375053658,"null","null","null",1,4,"Bot","null","null",,,"455139",,"190929_015951",1.98581388134503,-115.889733257106,5.17474228369648,6.85902641589588,20.2190514687242,-39.3238263526234,3.06,1.49,"null","null","null",78.2,"2839",5.1,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",55.3711531194386,"null","null","null","null","null","null","null",26,"1","Curveball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2019-09-28","93.6",-1.53551677051598,7.04587405132267,"Justin Verlander",405395,434378,"field_out","hit_into_play",,,,,5,"Albert Pujols flies out to center fielder Jake Marisnick.  ","R","R","R","LAA","HOU","X",8,"fly_ball",0,0,2019,-0.832027684923295,1.60761155085046,0.0433153410943236,2.33515033616228,"null","null","null",0,4,"Bot","123.49","32.61",,,"455139",,"190929_015913",5.72765236593901,-135.76915215703,-9.62345266033468,-11.2019776643484,29.1955047293874,-11.0991108650629,3.21,1.56,"388","99.4","27.9",91.9,"2588",5.4,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",55.0975543168299,"0.592","1.009","0.00",1,0,0,6,25,"1","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"CH","2019-09-28","87.5",-1.61043944051187,6.84505258312345,"Justin Verlander",571718,434378,"strikeout","swinging_strike",,,,,4,"Brian Goodwin strikes out swinging.  ","R","L","R","LAA","HOU","S",2,"null",0,2,2019,-1.0821719205571,1.36850031406556,-0.762009849127978,2.6980320801679,"null","null","null",2,3,"Bot","null","null",,,"455139",,"190929_014855",4.20703209978742,-127.112201782564,-6.5599420125307,-12.4231427564635,26.4028931678534,-16.4455355281149,3.21,1.56,"null","null","null",86.7,"2150",5.9,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.5655887996908,"null","null","0.00",1,0,0,"null",20,"3","Changeup",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"CH","2019-09-28","87.4",-1.58657107345002,6.8746451365905,"Justin Verlander",571718,434378,"null","swinging_strike",,,,,11,"null","R","L","R","LAA","HOU","S","null","null",0,1,2019,-1.24018308422379,1.19649006619269,-0.889770808218134,3.00535440001031,"null","null","null",2,3,"Bot","null","null",,,"455139",,"190929_014836",4.17820746594675,-127.128001016643,-5.57913702451014,-14.1514208374184,25.9243435490776,-18.4355325388817,3.32,1.52,"null","null","null",87,"1999",6,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.4731358674158,"null","null","null","null","null","null","null",20,"2","Changeup",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2019-09-28","93.7",-1.40069915436933,7.05197394196255,"Justin Verlander",571718,434378,"null","foul",,,,,4,"null","R","L","R","LAA","HOU","S","null","null",0,0,2019,-0.678971104009674,1.81834830381694,-0.457371600463434,2.21540940021717,"null","null","null",2,3,"Bot","null","null",,,"455139",,"190929_014816",3.83357504801978,-135.906190647016,-10.4210997190026,-9.06009410038537,32.2527787680732,-8.14720815272705,3.32,1.52,"182","null","null",92,"2529",5.6,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.8904330656749,"null","null","null","null","null","null","null",20,"1","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2019-09-28","94.7",-1.32208005283107,7.06822903886592,"Justin Verlander",664058,434378,"field_out","hit_into_play",,,,,1,"David Fletcher flies out to left fielder Josh Reddick.  ","R","R","R","LAA","HOU","X",7,"fly_ball",0,2,2019,-0.536354523390693,1.77991864904294,-0.654932315799945,3.09731282759155,"null","null","null",1,3,"Bot","45.47","116.16",,,"455139",,"190929_014737",2.89423724805961,-137.533803479994,-8.45871685377658,-7.35957076946813,33.3211932334288,-8.2872111168865,3.22,1.54,"273","78.8","35.8",93.5,"2611",5.9,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.5813909479087,"0.038","0.041","0.00",1,0,0,3,19,"4","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"FF","2019-09-28","95.0",-1.18077090444725,7.00058890212461,"Justin Verlander",664058,434378,"null","foul",,,,,3,"null","R","R","R","LAA","HOU","S","null","null",0,2,2019,-0.801464782170867,1.74930264203165,0.797861816085081,3.04496715910698,"null","null","null",1,3,"Bot","null","null",,,"455139",,"190929_014709",6.83751646294882,-137.801254122261,-8.34690984836751,-11.5556659233859,32.5296038520479,-8.7674599738012,3.22,1.54,"null","null","null",93.5,"2533",5.7,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.7844698488359,"null","null","null","null","null","null","null",19,"3","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"FF","2019-09-28","95.0",-1.50623807762755,6.9688329080252,"Justin Verlander",664058,434378,"null","called_strike",,,,,6,"null","R","R","R","LAA","HOU","S","null","null",0,1,2019,-0.813400025214815,1.69884304491202,0.786126918607705,2.42719782414473,"null","null","null",1,3,"Bot","null","null",,,"455139",,"190929_014650",7.74365075419878,-137.815677007999,-9.88867168415279,-11.978144287428,30.6734219737094,-8.78588590509329,3.22,1.53,"null","null","null",94.3,"2496",6.1,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.4481803520865,"null","null","null","null","null","null","null",19,"2","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"SL","2019-09-28","87.2",-1.56162238564276,7.0391179896544,"Justin Verlander",664058,434378,"null","called_strike",,,,,5,"null","R","R","R","LAA","HOU","S","null","null",0,0,2019,0.320049466659503,0.745232138402392,-0.264993554418519,2.10344966743772,"null","null","null",1,3,"Bot","null","null",,,"455139",,"190929_014633",2.44285439603588,-126.840315270386,-7.12607378807001,2.91625539301842,23.6974867407967,-23.2265858169305,3.22,1.57,"null","null","null",86.2,"2525",5.5,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",55.0212057229611,"null","null","null","null","null","null","null",19,"1","Slider",1,0,1,0,0,1,1,0,"Standard","Standard"
"SL","2019-09-28","87.4",-1.40865979877917,6.96060530626449,"Justin Verlander",592230,434378,"strikeout","swinging_strike",,,,,14,"Kaleb Cowart strikes out swinging.  ","R","L","R","LAA","HOU","S",2,"null",0,2,2019,0.284526211321232,0.469548187893808,0.394706799060723,1.12158312581276,"null","null","null",0,3,"Bot","null","null",,,"455139",,"190929_014556",3.72864216151747,-126.956681695003,-8.80030637608784,2.34150448862691,23.6095601124376,-25.7513378489489,3.49,1.61,"null","null","null",86.7,"2561",5.8,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.7328879184001,"null","null","0.00",1,0,0,"null",18,"3","Slider",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"SL","2019-09-28","88.5",-1.49257429364501,6.93426081613732,"Justin Verlander",592230,434378,"null","foul",,,,,14,"null","R","L","R","LAA","HOU","S","null","null",0,1,2019,0.552996283526745,0.721484181138779,1.28859752192453,2.42907695116856,"null","null","null",0,3,"Bot","null","null",,,"455139",,"190929_014529",5.59318339457979,-128.650452462857,-6.3337364823208,4.92021343450825,25.4571264377952,-23.2932053874812,3.49,1.61,"4","null","null",87.7,"2518",5.7,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.781523724516,"null","null","null","null","null","null","null",18,"2","Slider",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"CU","2019-09-28","79.3",-1.71365214015009,6.82751008358825,"Justin Verlander",592230,434378,"null","called_strike",,,,,5,"null","R","L","R","LAA","HOU","S","null","null",0,0,2019,0.4275916548508,-1.17989850492358,0.0517977901483655,2.52342647004405,"null","null","null",0,3,"Bot","null","null",,,"455139",,"190929_014512",3.01599349263232,-115.214187179298,-0.551661795691942,3.0629241127192,21.0792770568416,-42.3375071308055,3.41,1.57,"null","null","null",77.1,"2727",4.8,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",55.6998264563814,"null","null","null","null","null","null","null",18,"1","Curveball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2019-09-28","94.8",-1.40254612652163,6.97030706189814,"Justin Verlander",621493,434378,"strikeout","called_strike",,,,,5,"Taylor Ward called out on strikes.  ","R","R","R","LAA","HOU","S",2,"null",3,2,2019,-0.681896623488062,1.8988095734356,-0.101804587582993,2.39294643981173,"null","null","null",2,2,"Bot","null","null",,,"455139",,"190929_013634",4.82361222460713,-137.428640013936,-10.2416049748308,-9.55690242274334,31.8944478634381,-6.55832206664049,3.5,1.6,"null","null","null",93.4,"2507",5.8,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.7311276868381,"null","null","0.00",1,0,0,"null",14,"7","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"FF","2019-09-28","95.2",-1.26884827593567,7.0448313011364,"Justin Verlander",621493,434378,"null","foul",,,,,11,"null","R","R","R","LAA","HOU","S","null","null",3,2,2019,-0.937061774822557,1.70646838316087,-0.748933213967747,3.71787987979708,"null","null","null",2,2,"Bot","null","null",,,"455139",,"190929_013608",3.42109378174781,-138.415483630308,-6.79611024878002,-12.6632927744358,32.4040412458932,-9.22341886583783,3.39,1.59,"190","null","null",94.5,"2632",6,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.4786596139218,"null","null","null","null","null","null","null",14,"6","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"FF","2019-09-28","94.2",-1.5198488266395,7.01062261488369,"Justin Verlander",621493,434378,"null","swinging_strike",,,,,3,"null","R","R","R","LAA","HOU","S","null","null",3,1,2019,-0.626647340735661,1.71425813905258,0.453912632018594,3.35538359948079,"null","null","null",2,2,"Bot","null","null",,,"455139",,"190929_013548",6.45879333522966,-136.828575856572,-7.47370062709567,-9.22891795620236,30.7713815956458,-9.45467749258209,3.39,1.59,"null","null","null",93.5,"2541",6,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.4512155569118,"null","null","null","null","null","null","null",14,"5","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"FF","2019-09-28","95.1",-1.33764939846302,6.9899899969549,"Justin Verlander",621493,434378,"null","ball",,,,,12,"null","R","R","R","LAA","HOU","B","null","null",2,1,2019,-0.681910059064568,1.69458815856806,0.239197582066192,4.4224905797835,"null","null","null",2,2,"Bot","null","null",,,"455139",,"190929_013518",5.58144131523807,-138.266616644029,-4.74096074765752,-9.85875795407299,31.8655558217379,-10.0269394931082,3.39,1.63,"null","null","null",94.1,"2532",5.8,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.6523231414439,"null","null","null","null","null","null","null",14,"4","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"CU","2019-09-28","79.9",-1.5371601831216,6.8329265822051,"Justin Verlander",621493,434378,"null","ball",,,,,11,"null","R","R","R","LAA","HOU","B","null","null",1,1,2019,0.370022817001797,-1.02500103566127,-0.506515599792689,3.97734528109188,"null","null","null",2,2,"Bot","null","null",,,"455139",,"190929_013458",1.56949883107731,-116.172031524169,2.19625098626928,2.93761413998439,20.9831439428321,-41.7607931635965,3.3,1.62,"null","null","null",78.3,"2769",5.1,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",55.3653169602723,"null","null","null","null","null","null","null",14,"3","Curveball",1,0,1,0,0,1,1,0,"Standard","Standard"
"FF","2019-09-28","94.8",-1.22689975842067,7.07904740251738,"Justin Verlander",621493,434378,"null","called_strike",,,,,3,"null","R","R","R","LAA","HOU","S","null","null",1,0,2019,-0.636181651178991,1.65638850566808,0.403500543931342,3.22619425154318,"null","null","null",2,2,"Bot","null","null",,,"455139",,"190929_013439",5.60070074833388,-137.578707447231,-7.91184519173005,-9.2181927075618,31.6608078761452,-9.95502733909926,3.39,1.64,"null","null","null",93.7,"2555",5.9,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.6034099078213,"null","null","null","null","null","null","null",14,"2","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"FF","2019-09-28","96.0",-1.36879544802743,6.99680918651214,"Justin Verlander",621493,434378,"null","ball",,,,,12,"null","R","R","R","LAA","HOU","B","null","null",0,0,2019,-0.773304064452534,1.50137596369142,0.455360688842099,4.15530375243284,"null","null","null",2,2,"Bot","null","null",,,"455139",,"190929_013421",6.47931558444669,-139.47628022624,-5.1653782598363,-11.4097191460853,32.9284724372666,-12.0248433436356,3.39,1.72,"null","null","null",94.9,"2506",5.8,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.6536513089079,"null","null","null","null","null","null","null",14,"1","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"SL","2019-09-28","89.6",-1.42488910428759,6.86739132295081,"Justin Verlander",665120,434378,"strikeout","swinging_strike",,,,,14,"Jared Walsh strikes out swinging.  ","R","L","R","LAA","HOU","S",2,"null",1,2,2019,0.469413071706959,0.704495480748473,1.22757382524127,1.85162677186624,"null","null","null",1,2,"Bot","null","null",,,"455139",,"190929_013345",5.52107793753432,-130.200434531945,-7.80660349223104,4.23519169167161,24.454786319016,-23.0140005617702,3.38,1.62,"null","null","null",89,"2597",5.8,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.7283811861993,"null","null","0.00",1,0,0,"null",13,"6","Slider",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"CU","2019-09-28","81.8",-1.53655997482342,6.78647067995405,"Justin Verlander",665120,434378,"null","foul",,,,,6,"null","R","L","R","LAA","HOU","S","null","null",1,2,2019,0.71061377039348,-1.16077145470199,0.807480194034707,2.39336131190592,"null","null","null",1,2,"Bot","null","null",,,"455139",,"190929_013319",3.87180485503421,-118.761888294427,-1.11920216220306,5.50356927561668,25.0616002171623,-42.5893052669669,3.38,1.62,"null","null","null",79.1,"2900",4.8,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",55.7464406797442,"null","null","null","null","null","null","null",13,"5","Curveball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"CU","2019-09-28","82.6",-1.44357847261901,6.84724444293647,"Justin Verlander",665120,434378,"null","ball",,,,,14,"null","R","L","R","LAA","HOU","B","null","null",0,2,2019,0.768574620694399,-1.2042518319295,2.06404571968303,2.26049927172897,"null","null","null",1,2,"Bot","null","null",,,"455139",,"190929_013259",6.44513795384823,-120.009396342138,-1.5331729665376,5.80666787155351,26.0806750317384,-43.4091873016679,3.38,1.66,"null","null","null",81.3,"2921",5.8,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.7472923471972,"null","null","null","null","null","null","null",13,"4","Curveball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"SL","2019-09-28","88.0",-1.35051392573223,7.02080499375207,"Justin Verlander",665120,434378,"null","foul",,,,,5,"null","R","L","R","LAA","HOU","S","null","null",0,2,2019,0.11273989164542,0.680501788444674,0.236929179005773,2.56127566667652,"null","null","null",1,2,"Bot","null","null",,,"455139",,"190929_013231",3.5772240102553,-127.984257840988,-6.04108005048165,0.516522053038099,24.9416098989828,-23.90827212302,3.38,1.62,"140","null","null",87.1,"2500",5.6,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.858692859326,"null","null","null","null","null","null","null",13,"3","Slider",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2019-09-28","95.3",-1.41409809730249,7.0116667211501,"Justin Verlander",665120,434378,"null","foul",,,,,3,"null","R","L","R","LAA","HOU","S","null","null",0,1,2019,-0.981548360048035,1.5812357911995,0.366347151339345,3.04399837523045,"null","null","null",1,2,"Bot","null","null",,,"455139",,"190929_013206",6.77125406773617,-138.385894898171,-8.1663743836598,-13.9110150196161,30.9865731623118,-10.6183649561832,3.38,1.62,"null","null","null",94.4,"2600",5.9,564813,434378,"455139","493329","514888","649557","608324","502210","545350","543807",54.6365456581698,"null","null","null","null","null","null","null",13,"2","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
